afsd_h,frzmlt_h,sst_h
"0.0931632,0.013917688,0.0053227064,0.002537991,0.001329654,0.00073012867,0.00035936217,0.00021487073,0.00012804291,9.8240205e-05,2.5782021e-05,0.00042820093",4316.4214,-1.7938912
"0.09312582,0.013911551,0.0053179027,0.0025332472,0.0013245572,0.00072474015,0.00035244442,0.00020933815,0.00012284193,9.1771864e-05,2.6137632e-05,0.00044456977",4234.538,-1.7947873
"0.09316208,0.013917837,0.0053241844,0.002540141,0.0013323721,0.0007332699,0.0003648719,0.00021902412,0.00013136242,9.962214e-05,3.0072375e-05,0.0004149846",4169.051,-1.7957636
"0.09317258,0.0139214825,0.0053348634,0.0025545994,0.0013501087,0.0007533399,0.00039626195,0.0002432548,0.0001520723,0.00011553379,4.4723725e-05,0.00033939374",4206.8037,-1.7974292
"0.09316741,0.013921973,0.005340715,0.0025631294,0.0013608558,0.0007656901,0.00041691939,0.00025898832,0.00016502365,0.00012296594,5.8019465e-05,0.00028968186",4253.242,-1.7995129
"0.09321353,0.013927252,0.0053355084,0.002553325,0.0013477105,0.00075024564,0.0003907223,0.00023901033,0.00014855707,0.00011351253,4.1116724e-05,0.00035327364",4306.887,-1.8024577
"0.0931711,0.013919394,0.0053256964,0.002541749,0.0013341033,0.00073502876,0.00036576475,0.00022002502,0.00013293722,0.0001044551,2.5307318e-05,0.00041266557",4291.173,-1.8051858
"0.09318068,0.013920644,0.0053253593,0.0025407623,0.001332684,0.0007333231,0.00036284837,0.00021779508,0.00013108984,0.00010336315,2.34519e-05,0.00041980942",4221.5894,-1.8070661
"0.093167536,0.013919228,0.0053272652,0.0025441519,0.0013371726,0.00073857396,0.00037172038,0.00022456146,0.00013666973,0.000106584615,2.9131028e-05,0.00039830478",4109.3906,-1.8083643
"0.09316603,0.013919713,0.0053306357,0.002548985,0.0013432314,0.0007455209,0.00038327862,0.00023337163,0.00014394021,0.000110855704,3.640032e-05,0.00037050288",4009.4766,-1.8082149
"0.093161,0.013919459,0.005332772,0.0025522672,0.0013474269,0.00075036776,0.00039141288,0.00023956897,0.00014904342,0.0001137844,4.1654654e-05,0.00035088626",4057.817,-1.8061391
"0.09317084,0.013921217,0.005334736,0.0025545126,0.0013500348,0.0007532703,0.000396165,0.00024318157,0.00015201172,0.00011549222,4.4687364e-05,0.00033960305",4122.4824,-1.8028635
"0.09317251,0.013921716,0.0053360434,0.0025562674,0.0013521919,0.0007557261,0.00040024734,0.00024628922,0.00015456864,0.000116961295,4.7307894e-05,0.00032981622",4168.696,-1.7988791
"0.09315964,0.013919796,0.005335322,0.002555937,0.0013520333,0.000755654,0.00040024574,0.0002462961,0.00015458102,0.00011696489,4.7334946e-05,0.00032964165",4220.3877,-1.7976214
"0.09313577,0.013915526,0.005330536,0.0025504592,0.0013456674,0.0007485666,0.00038862406,0.0002374639,0.00014733023,0.00011282585,3.9834773e-05,0.00035723546",4269.152,-1.7970575
"0.0931238,0.013912562,0.005324126,0.002542058,0.0013354232,0.00073694426,0.00036942522,0.00022283755,0.00013526592,0.00010572596,2.7819215e-05,0.00040321788",4307.734,-1.79643
"0.093143456,0.013914218,0.005319072,0.0025339527,0.0013250819,0.00072517886,0.00035285228,0.00020966459,0.00012316374,9.228454e-05,2.5933688e-05,0.0004438094",4333.6943,-1.7961105
"0.09310976,0.013908249,0.005312629,0.0025267135,0.0013168269,0.00071618555,0.00034045608,0.00019986273,0.000114226925,8.253275e-05,2.4315903e-05,0.0004734811",4334.592,-1.7965212
"0.09282026,0.0138644045,0.005293212,0.002514801,0.0013077417,0.0007083519,0.00033148035,0.00019297254,0.00010815739,7.61104e-05,2.3077118e-05,0.00049125333",4329.0464,-1.7969124
"0.09269752,0.013845842,0.0052851075,0.002509937,0.0013041378,0.00070533715,0.00032848955,0.00019062107,0.000105935986,7.298132e-05,2.3903844e-05,0.00049687695",4311.74,-1.7972761
"0.092844315,0.013867554,0.005292446,0.00251247,0.0013044316,0.0007044671,0.00032624567,0.00018872616,0.00010408302,7.083096e-05,2.366983e-05,0.0005043899",4269.3013,-1.7975051
"0.09296343,0.013885164,0.005298359,0.0025144673,0.0013045989,0.0007036822,0.0003243252,0.00018710729,0.00010250017,6.897619e-05,2.350345e-05,0.00051073066",4217.6455,-1.7976601
"0.09314905,0.013912715,0.0053081,0.002518316,0.0013057645,0.0007034745,0.0003227523,0.00018571153,0.000101067024,6.7229754e-05,2.3407583e-05,0.00051715807",4158.2974,-1.7978023
"0.09315073,0.013912782,0.00530731,0.0025171218,0.0013042641,0.00070177653,0.00032036236,0.00018381402,9.93274e-05,6.531118e-05,2.3119981e-05,0.0005229944",4096.3755,-1.797955
"0.093152106,0.01391286,0.00530677,0.0025162948,0.0013032206,0.00070059416,0.00031869774,0.00018249202,9.811478e-05,6.397155e-05,2.2923066e-05,0.0005270625",4030.395,-1.798101
"0.09315225,0.013912808,0.0053064246,0.0025158036,0.0013026141,0.00069991214,0.0003177423,0.00018173369,9.7419645e-05,6.320377e-05,2.281036e-05,0.00052938855",3958.7268,-1.798231
"0.09315666,0.013913422,0.0053064586,0.002515619,0.0013023023,0.00069952616,0.00031717104,0.00018127698,9.6997646e-05,6.273501e-05,2.2743247e-05,0.0005308397",3882.868,-1.7983446
"0.09316598,0.013914809,0.005306964,0.0025158345,0.0013023883,0.00069954654,0.0003171352,0.00018124112,9.695705e-05,6.2681895e-05,2.2743603e-05,0.00053105754",3801.6582,-1.7984424
"0.0931708,0.0139155425,0.005307305,0.0025160583,0.0013025707,0.00069971196,0.00031733353,0.00018139466,9.709374e-05,6.282841e-05,2.2769635e-05,0.0005306427",3724.5195,-1.7985446
"0.09316864,0.013915238,0.005307274,0.0025161286,0.0013026987,0.0006998733,0.00031757442,0.00018158751,9.727222e-05,6.3027146e-05,2.2797452e-05,0.0005300265",3651.62,-1.7986556
"0.09316306,0.01391437,0.0053067873,0.0025157419,0.0013023305,0.0006995057,0.00031709898,0.00018121456,9.6934804e-05,6.2658364e-05,2.2740362e-05,0.00053110474",3577.7668,-1.7987936
"0.09316239,0.013914188,0.0053063566,0.0025151747,0.0013016461,0.000698743,0.0003160369,0.00018037214,9.616297e-05,6.1805215e-05,2.2616883e-05,0.0005336788",3505.4355,-1.7989452
"0.09315983,0.013913749,0.0053059314,0.0025147144,0.0013011293,0.0006981839,0.00031527257,0.00017976754,9.561077e-05,6.1196784e-05,2.2526823e-05,0.0005355022",3433.1013,-1.799106
"0.0931612,0.013914011,0.0053062886,0.0025151414,0.0013016277,0.0006987319,0.00031602843,0.00018036658,9.615935e-05,6.1804596e-05,2.2611624e-05,0.00053368264",3364.7517,-1.7992215
"0.09316614,0.013914893,0.0053072707,0.0025162552,0.0013029024,0.00070012204,0.0003179371,0.00018187785,9.754156e-05,6.333226e-05,2.2830414e-05,0.00052910874",3296.5256,-1.7992363
"0.0931658,0.013914932,0.0053076795,0.002516845,0.0013036341,0.00070094626,0.0003190939,0.00018279592,9.838284e-05,6.425966e-05,2.296987e-05,0.00052629045",3227.0952,-1.7992109
"0.09317129,0.013915892,0.005308667,0.002517938,0.0013048725,0.0007022913,0.00032093993,0.00018425618,9.971598e-05,6.572398e-05,2.3195205e-05,0.0005218776",3160.0427,-1.7992002
"0.0931773,0.013916861,0.0053093554,0.0025185836,0.0013055507,0.00070300366,0.00032189608,0.00018501002,0.00010040158,6.647428e-05,2.3313367e-05,0.00051963626",3095.211,-1.7992431
"0.09317772,0.013916935,0.005309434,0.002518672,0.0013056513,0.00070311304,0.0003220464,0.00018512894,0.00010051018,6.659366e-05,2.3331599e-05,0.0005192766",3032.9768,-1.7993076
"0.093174435,0.013916572,0.005309861,0.002519442,0.0013066613,0.0007042737,0.0003236957,0.00018643995,0.00010171346,6.792067e-05,2.3532079e-05,0.00051521923",2968.4465,-1.7992916
"0.093178935,0.01391721,0.0053099487,0.002519328,0.0013064345,0.0007039824,0.00032325683,0.0001860881,0.00010138733,6.755691e-05,2.3481894e-05,0.00051634986",2899.5256,-1.7992654
"0.09316784,0.013915454,0.0053088423,0.0025183642,0.0013054627,0.00070298207,0.0003219315,0.00018504557,0.000100441895,6.652662e-05,2.33138e-05,0.00051941763",2832.9658,-1.7993102
"0.09316828,0.013915533,0.0053089373,0.0025184744,0.0013055898,0.0007031211,0.00032212256,0.00018519696,0.00010058051,6.66804e-05,2.3334847e-05,0.00051895896",2768.5557,-1.7993859
"0.09316812,0.013915612,0.005309428,0.0025191696,0.0013064477,0.0007040855,0.0003234757,0.00018627042,0.00010156347,6.7761306e-05,2.3501962e-05,0.0005156658",2708.4712,-1.7994407
"0.09317364,0.013916557,0.005310319,0.0025201251,0.0013075167,0.0007052406,0.00032505745,0.00018752059,0.00010270323,6.900827e-05,2.3702116e-05,0.0005118964",2647.0598,-1.7994983
"0.09317554,0.013916957,0.0053109876,0.00252096,0.0013085069,0.0007063368,0.00032658287,0.0001887287,0.00010380694,7.021629e-05,2.3897535e-05,0.00050821353",2583.4443,-1.7995517
"0.09317994,0.01391772,0.0053117513,0.0025217964,0.0013094507,0.00070736033,0.00032798806,0.00018983969,0.00010482012,7.132484e-05,2.4075696e-05,0.0005048579",2525.3464,-1.7995056
"0.09318107,0.013917999,0.005312345,0.0025225673,0.0013103769,0.00070839113,0.0003294292,0.00019098117,0.00010586258,7.246203e-05,2.42669e-05,0.00050136965",2469.1548,-1.7994504
"0.09317852,0.013917756,0.005312868,0.0025234339,0.0013114918,0.00070966384,0.0003312335,0.00019241392,0.00010717542,7.390283e-05,2.4496392e-05,0.00049694616",2413.8232,-1.7994096
"0.09317506,0.013917421,0.005313547,0.0025245664,0.0013129512,0.0007113311,0.00033360437,0.00019429538,0.000108896646,7.577857e-05,2.4818955e-05,0.0004911335",2362.22,-1.7993789
"0.09317441,0.013917549,0.005314597,0.00252607,0.0013148136,0.0007134284,0.00033656665,0.00019664217,0.00011103811,7.809763e-05,2.5241545e-05,0.00048392313",2315.7534,-1.799371
"0.093177654,0.013918274,0.0053159446,0.002527785,0.0013168611,0.00071570225,0.00033975608,0.00019916472,0.00011333429,8.0569494e-05,2.5715914e-05,0.00047621626",2271.315,-1.7993802
"0.09318423,0.013919486,0.005317425,0.0025295103,0.0013188574,0.0007178915,0.00034280654,0.00020157384,0.00011552274,8.291465e-05,2.6183081e-05,0.00046889452",2227.0278,-1.7993853
"0.09319209,0.013920874,0.0053189117,0.002531177,0.0013207571,0.000719962,0.00034568345,0.00020384393,0.000117582014,8.5112886e-05,2.6635353e-05,0.00046201315",2184.734,-1.7993865
"0.093196884,0.0139218075,0.005320233,0.0025327732,0.0013226295,0.0007220272,0.00034857917,0.0002061304,0.00011965659,8.732026e-05,2.710489e-05,0.00045504398",2149.2632,-1.7993962
"0.09320016,0.013922536,0.005321574,0.0025344777,0.0013246645,0.000724288,0.0003517679,0.00020864881,0.000121941186,8.9742956e-05,2.7636626e-05,0.0004473425",2124.4138,-1.7994369
"0.09320251,0.013923157,0.0053230166,0.002536373,0.0013269525,0.0007268414,0.00035538623,0.0002115062,0.00012453114,9.247536e-05,2.8263366e-05,0.00043858544",2102.0627,-1.7994915
"0.093204565,0.013923787,0.00532469,0.0025386077,0.0013296645,0.00072987453,0.0003597,0.00021491127,0.00012761359,9.5706535e-05,2.9043711e-05,0.0004281369",2083.06,-1.7995524
"0.09320648,0.0139244655,0.0053266985,0.0025413192,0.0013329668,0.0007335738,0.00036497728,0.00021907507,0.00013137815,9.962872e-05,3.0036295e-05,0.00041534822",2068.861,-1.7996006
"0.09320409,0.013924369,0.005327816,0.002543,0.0013350614,0.00073591666,0.00036789608,0.00022146807,0.00013373957,0.00010301443,2.9158015e-05,0.00040814676",2058.3406,-1.7996396
"0.09316318,0.013918671,0.005327477,0.002544682,0.0013379179,0.000739461,0.00037319414,0.00022569396,0.00013762226,0.00010722483,2.9936708e-05,0.00039469678",2049.3455,-1.7996879
"0.093156084,0.013917992,0.005328924,0.0025471016,0.001341077,0.00074313866,0.0003793959,0.00023042111,0.00014151675,0.00010946,3.393993e-05,0.00037969538",2041.6107,-1.7997366
"0.09312415,0.013913547,0.0053286846,0.0025484676,0.001343412,0.00074608397,0.00038460543,0.00023440823,0.00014481487,0.000111344576,3.7361584e-05,0.00036673393",2043.6909,-1.7998024
"0.09309864,0.013910019,0.0053286036,0.0025497144,0.001345471,0.0007486587,0.00038913728,0.00023787525,0.00014768161,0.000112983376,4.0332343e-05,0.00035549013",2049.9656,-1.7998744
"0.0930772,0.013907069,0.005328616,0.0025508755,0.0013473432,0.0007509849,0.0003932167,0.00024099521,0.00015026062,0.00011445814,4.3003114e-05,0.0003453898",2056.1743,-1.7999439
"0.0931075,0.013911847,0.005331569,0.0025534246,0.0013499266,0.0007536852,0.0003974425,0.00024419412,0.00015287785,0.00011597052,4.5651337e-05,0.00033565515",2061.9954,-1.8000137
"0.09316488,0.013920661,0.00533602,0.0025566418,0.0013528096,0.00075649825,0.00040160617,0.00024732875,0.00015542818,0.00011745267,4.8198606e-05,0.00032644515",2077.5618,-1.8001038
"0.09315528,0.013919425,0.00533644,0.0025577468,0.0013543778,0.00075837574,0.0004048276,0.0002497879,0.00015745715,0.00011861511,5.0291106e-05,0.00031857088",2094.7578,-1.8002006
"0.09312645,0.013915278,0.0053355633,0.0025580477,0.0013553218,0.0007597018,0.00040730656,0.00025169374,0.00015904069,0.00011951589,5.1949675e-05,0.0003122142",2111.4888,-1.8003014
"0.09318235,0.013923778,0.0053394902,0.0025606048,0.0013574107,0.00076161826,0.00040998793,0.0002537005,0.00016066348,0.00012046486,5.3547392e-05,0.0003065456",2126.1555,-1.8004016
"0.093183234,0.013924051,0.0053402213,0.0025615888,0.001358621,0.0007629967,0.00041227968,0.00025544513,0.00016209895,0.000121289595,5.5018638e-05,0.00030105072",2146.0405,-1.8005929
"0.09318408,0.013924301,0.0053408677,0.0025624551,0.0013596853,0.00076420803,0.0004142931,0.00025697783,0.00016336002,0.00012201414,5.6311048e-05,0.00029622414",2163.2644,-1.8008013
"0.09316894,0.013922083,0.005340224,0.0025623553,0.0013598596,0.0007645364,0.0004149809,0.0002575111,0.00016380675,0.00012226614,5.678732e-05,0.00029436138",2178.0696,-1.8010254
"0.09316327,0.013921077,0.005339127,0.0025611103,0.0013584179,0.00076293387,0.00041235934,0.00025551833,0.00016216951,0.000121324076,5.5114837e-05,0.00030058253",2195.5005,-1.8014055
"0.09307543,0.013907308,0.005330956,0.0025542707,0.0013516148,0.0007558911,0.0004014194,0.0002472427,0.00015540357,0.00011741147,4.8280137e-05,0.00032565396",2248.031,-1.8029319
"0.09251632,0.013823147,0.0052959262,0.0025346864,0.0013382037,0.000745291,0.00038889746,0.00023805826,0.00014813313,0.000113066555,4.14906e-05,0.0003479938",2312.9424,-1.8048378
"0.09264136,0.01384198,0.005303815,0.0025391427,0.0013412985,0.00074777094,0.00039188034,0.00024025123,0.00014987346,0.00011410394,4.3126314e-05,0.00034255924",2386.0303,-1.8071852
"0.093055665,0.013904816,0.005332069,0.0025568951,0.0013552799,0.0007602561,0.0004088853,0.0002529404,0.00016010333,0.000120104814,5.3124095e-05,0.0003074391",2465.686,-1.8101587
"0.09298281,0.013894576,0.0053310385,0.0025593278,0.0013597531,0.00076599786,0.00041913896,0.00026079433,0.00016660521,0.00012381714,5.9879785e-05,0.0002817892",2465.6628,-1.8101587
"0.092964694,0.013891774,0.00532954,0.0025581804,0.0013586786,0.0007649216,0.00041751043,0.00025956557,0.00016560324,0.00012323617,5.8873728e-05,0.00028545148",2465.648,-1.8101587
"0.092776015,0.013862589,0.0053139087,0.0025461973,0.001347446,0.00075366464,0.00040047045,0.00024670805,0.00015511824,0.00011715702,4.8344922e-05,0.0003237836",3447.1333,-1.834491
"0.093114026,0.013913402,0.005334762,0.0025575801,0.0013549838,0.0007594205,0.00040695193,0.00025143148,0.00015883126,0.00011939185,5.174971e-05,0.0003128941",3447.2917,-1.834491
"0.09323337,0.013932042,0.0053455257,0.0025663958,0.0013636312,0.0007683071,0.00042067733,0.00026180848,0.0001673105,0.00012429817,6.0303828e-05,0.00028156582",3447.038,-1.834491
"0.09322122,0.013930022,0.00534384,0.0025646668,0.0013617132,0.00076621416,0.00041729753,0.0002592424,0.00016520466,0.00012308471,5.815894e-05,0.0002895191",2245.6047,-1.8046443
"0.09319078,0.013919338,0.0053123445,0.0025220371,0.0013094983,0.00070726394,0.0003269446,0.00018916876,0.00010456416,7.2749965e-05,2.124438e-05,0.0005073965",2245.5542,-1.8046443
"0.09321819,0.013926748,0.0053299284,0.002545205,0.001337485,0.0007384973,0.00037107765,0.00022404776,0.000136239,0.000106447456,2.8453393e-05,0.00040054542",2873.9224,-1.8033541
"0.093105316,0.013910218,0.005325101,0.0025444173,0.0013387286,0.0007408815,0.00037609861,0.0002279421,0.00013950259,0.000108287764,3.193548e-05,0.00038691508",2873.9958,-1.8033541
"0.09321792,0.01392779,0.005335186,0.0025526362,0.0013467646,0.0007491252,0.00038881373,0.00023755398,0.00014735556,0.00011283219,3.985553e-05,0.00035792112",2960.1448,-1.8053014
"0.09320888,0.013926518,0.005335052,0.002552929,0.0013473082,0.00074982457,0.00039006412,0.00023851183,0.0001481486,0.00011328494,4.0679708e-05,0.0003547911",2960.1377,-1.8053014
"0.09317202,0.013920964,0.0053327116,0.002551594,0.0013463692,0.00074906286,0.0003891337,0.00023782646,0.00014760354,0.00011296073,4.0164665e-05,0.00035651596",2960.1943,-1.8053014
"0.09321642,0.013927719,0.0053358446,0.0025536446,0.0013480525,0.00075061276,0.00039130964,0.00023945556,0.00014892145,0.00011373111,4.1463394e-05,0.00035190256",2960.164,-1.8053014
"0.09318253,0.013923138,0.005336258,0.0025560365,0.001351706,0.0007550845,0.00039908424,0.0002453972,0.0001538293,0.00011653969,4.6537636e-05,0.00033275003",2960.1382,-1.8053014
"0.09245554,0.01381165,0.005280716,0.0025165174,0.0013168263,0.0007214773,0.00035169173,0.00020943608,0.00012384773,9.515452e-05,2.3081988e-05,0.00043685787",6874.0356,-1.7815443
"0.09317716,0.013920268,0.005325882,0.0025416869,0.0013339042,0.00073474605,0.00036519734,0.00021959569,0.00013259597,0.000104343075,2.4766166e-05,0.0004141071",6870.367,-1.7815443
"0.09284484,0.013871164,0.0053095347,0.0025363564,0.0013338074,0.00073746225,0.000372797,0.00022559191,0.0001377039,0.00010717616,3.0393745e-05,0.00039123758",6870.363,-1.7815443
"0.092942186,0.013885326,0.0053132405,0.0025363902,0.0013319295,0.0007344838,0.00036693402,0.00022106511,0.00013392544,0.00010503478,2.6419371e-05,0.000406677",6870.3906,-1.7815443
"0.093185745,0.013917975,0.0053091156,0.0025177917,0.0013043878,0.000701588,0.00031929257,0.00018304936,9.884649e-05,6.5911176e-05,2.1174745e-05,0.00052598485",6870.374,-1.7815443
"0.09320065,0.01392287,0.005322851,0.002536211,0.0013267259,0.0007265057,0.00035361672,0.00021036441,0.0001240655,9.466659e-05,2.3781628e-05,0.00044262497",6870.3423,-1.7815443
"0.09319472,0.013921337,0.0053193853,0.00253168,0.00132128,0.00072045857,0.00034542437,0.0002038223,0.000117973024,8.747018e-05,2.3560115e-05,0.00046251024",6870.352,-1.7815443
"0.093180574,0.0139190005,0.005317498,0.002529788,0.0013192324,0.00071828574,0.00034261655,0.00020157847,0.00011586852,8.487976e-05,2.3662456e-05,0.0004691661",6870.495,-1.7815443
"0.093136564,0.013912327,0.00531451,0.002527931,0.0013178049,0.0007170586,0.0003414149,0.00020061778,0.00011493106,8.3447085e-05,2.4188621e-05,0.00047151052",6870.5503,-1.7815443
"0.093024075,0.01389534,0.0053072083,0.002523643,0.0013146955,0.0007144897,0.00033862944,0.00019849029,0.000113060036,8.141274e-05,2.3911929e-05,0.000476715",6870.705,-1.7815443
"0.092793815,0.013866691,0.0053219413,0.0025565783,0.0013600499,0.0007679455,0.0004241347,0.00026471727,0.00016993166,0.00012567053,6.351722e-05,0.00026716423",7732.089,-1.791201
"0.09303719,0.013901724,0.0053293975,0.0025541123,0.0013521718,0.0007568542,0.00040337973,0.0002487595,0.00015667174,0.000118128286,4.9626513e-05,0.00032041306",7731.055,-1.791201
"0.09318354,0.013922967,0.005334741,0.0025538416,0.001348947,0.0007519166,0.0003937889,0.00024136419,0.00015050935,0.00011463318,4.313128e-05,0.00034548898",7730.5146,-1.791201
"0.09311212,0.013912285,0.005330604,0.0025518166,0.0013478289,0.0007512439,0.00039332634,0.00024105677,0.00015029323,0.00011448744,4.2994878e-05,0.0003456105",7730.796,-1.791201
